,LAT,LON,order,Distance [m],lugares,quotes,Position_book,Type
0,41.9073982,12.4517011,0,0,"<a href=""http://www.hotelspringhouse.com/""target=""_blank""> Best Western Plus Hotel Spring House </a><br><b>Rating: </b>4.4<br><b>Popularity: </b>849","[]<b>Author: </b>Adam Gyökhegyi; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Staff was extremely helpful and attentive! :) Payed great attention to cleanliness throughout the hotel at every step, sanitizing even the pen I signed in with. The location is superb, especially if you have tickets to the Vatican Museum which is just around the corner. Shops, metro, etc. all within walking distance, major downtown sights about 20 minutes by public transport. The room was impressive, comfortable, well air conditioned. Breakfast seemed a bit chaotic at first, but was eventually handled really well with the possibility for open air seating.<br><br><b>Author: </b>Islam Faress; <br><b>Rating: </b>1<br><b>When: </b>8 months ago<br>Terrible Experience.

Extremely noisy rooms and 45 minutes waiting in the queue for breakfast!!

The WiFi signal is non-existent. The water in the shower in annoyingly weak!

It doesn't look anything like a 2 star hotel even.<br><br><b>Author: </b>David Connell; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Great staff.  Very helpful.  Extremely professional.   Room spotless.  3 minutes from Cipro Metro Station and the same from Vatican Museum entrance .  I would highly recommend.   Breakfast is free and great choice.<br><br><b>Author: </b>ElysonGavin Lebig; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Overall, my experience with this hotel was fantastic! I almost want to rate it 5 stars, but it was not perfect.  First, the service staff was extremely friendly and helpful.  In this hotel, the elevator is extremely small, a common hotel feature throughout Europe, so I got worried because my family brought a lot of luggage.  Yet, I think the staff is aware of this, so they offer to bring your luggage to your room, which created a good, initial impression on me.  In addition to the staff, I  liked the room my family got.  The room was very clean and modern-looking; furthermore, it also came with a nice, spacious patio!  After seeing my room, I still could not believe I was in a best western hotel.  The only reason why I can't give this hotel 5 stars is the room tends to get hot very easily.  The room has AC, but it is very weak.  Besides a few problems, I would most definitely recommend this hotel to anyone traveling to Rome!<br><br><b>Author: </b>Sandy Kelver; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>We stayed 4 nights at this Best Western Plus hotel in Rome.  All the staff are friendly, helpful and make you feel welcomed from the minute you walk in the front door.  Rooms are a good size and very clean.  Bedding and towels are a nice quality.  The hotel is located within a 5 minute walk from the subway station and Vatican museum.  The bar and restaurant, located inside the hotel, offers a small menu but the variety of food offered is likely to appeal to most everyone.  The food is yummy!  If we were to return to Rome we would definitely stay here.<br><br>",,HOTEL
1,41.9021225,12.4615696,7,1005,"<a href=""http://www.leonardodavincimuseo.com/""target=""_blank""> Museum Leonardo Da Vinci Experience </a><br><b>Rating: </b>4.4<br><b>Popularity: </b><br>1667","[]<b>Author: </b>Dr. Francesco Prato; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>A reduced version of the original museum in Vinci (near Florence) but with all the most important inventions showcased. You can also try them out. Well done.<br><br><b>Author: </b>Daniel Stiller; <br><b>Rating: </b>4<br><b>When: </b>8 months ago<br>It waa a nice and informativ visit, although the tour is a littlebit shorter then expected first. Bit the audio guides are kreativ and well made and the workers are very helpful.

I can recommend it, espacially as a ""free"" addition to one of the city pass tourist tickets.<br><br><b>Author: </b>Kyle Taylor; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Very friendly staff, some awesome gifts and items for the house or friends :)<br><br><b>Author: </b>Paul R; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Really good value...nice place to escape the heat for a bit<br><br><b>Author: </b>Dave Ruijer; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Fun and interactive museum about the great ideas and creations from Leonardo Da Vinci. We went late afternoon without a line stopping us to enter the museum quickly. By entrance you get a map of the museum with pictures of the objects on it. With a little scanner, headphone included, you can tab on the picture what is relevant at the moment you stand in front of an object. You will here a voice in your selected language explaining the background of the piece. Several mechanical creations can be tried. By doing this you get close in the genius mind of Leonardo Da Vinci and realize he went far in front of his era. Also for kids this is a very educative museum wich stimulates the mind. After the tour in the museum you can buy fun souvenirs like T-shirts, books, etc.<br><br>",,MUSE
2,41.90306319999999,12.466276,4,403,"<a href=""http://castelsantangelo.beniculturali.it/""target=""_blank""> Castel Sant'Angelo </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>54110","[]<b>Author: </b>Ghazzal Mehdi; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Surely a five star place. Perhaps the most iconic in Rome? To be honest, Rome has so many iconic places that I lost the count...
Anyway, near to. Vetican, great bridges.. Simply outstanding...<br><br><b>Author: </b>Marcos Chavarria; <br><b>Rating: </b>4<br><b>When: </b>2 months ago<br>Greater sight from the outside, I hope the pictures make sense of the very nice place this is. The architecture is different from other landmarks as it was intended for a different purpose in the religious history. Prepare to walk a lot. I would recommend the walking tour if possible.<br><br><b>Author: </b>Marcel van Poeijer; <br><b>Rating: </b>4<br><b>When: </b>4 months ago<br>This huge Castle is definitely worth a visit. Even though I did not go in (entrance fee = 15EU), I still loved the outside area and the little park next to it. When you go inside, it is recommended to go before sunrise, as the sunrise view on top of the terrace should be lovely.<br><br><b>Author: </b>Ken Saberi; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>Great place to visit with spectacular views all around Rome. Interesting artefacts and some Papal history to see. Some of the rooms are stunning. There are a lot of stairs so people with mobility issues may struggle although there is a lift to the second level which can be used on request. This does mean that you will lose out on the top terrace which provides the best views. All the staff were extremely helpful and kind.<br><br><b>Author: </b>Rich; <br><b>Rating: </b>3<br><b>When: </b>8 months ago<br>A fine visit. The best thing about this castle is the view you get once you're on the top floor.<br><br>",,TOUR
3,41.90306319999999,12.466276,6,0,"<a href=""http://castelsantangelo.beniculturali.it/""target=""_blank""> Castel Sant'Angelo </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>54110","[]<b>Author: </b>Ghazzal Mehdi; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>Surely a five star place. Perhaps the most iconic in Rome? To be honest, Rome has so many iconic places that I lost the count...
Anyway, near to. Vetican, great bridges.. Simply outstanding...<br><br><b>Author: </b>Marcos Chavarria; <br><b>Rating: </b>4<br><b>When: </b>2 months ago<br>Greater sight from the outside, I hope the pictures make sense of the very nice place this is. The architecture is different from other landmarks as it was intended for a different purpose in the religious history. Prepare to walk a lot. I would recommend the walking tour if possible.<br><br><b>Author: </b>Marcel van Poeijer; <br><b>Rating: </b>4<br><b>When: </b>4 months ago<br>This huge Castle is definitely worth a visit. Even though I did not go in (entrance fee = 15EU), I still loved the outside area and the little park next to it. When you go inside, it is recommended to go before sunrise, as the sunrise view on top of the terrace should be lovely.<br><br><b>Author: </b>Ken Saberi; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>Great place to visit with spectacular views all around Rome. Interesting artefacts and some Papal history to see. Some of the rooms are stunning. There are a lot of stairs so people with mobility issues may struggle although there is a lift to the second level which can be used on request. This does mean that you will lose out on the top terrace which provides the best views. All the staff were extremely helpful and kind.<br><br><b>Author: </b>Rich; <br><b>Rating: </b>3<br><b>When: </b>8 months ago<br>A fine visit. The best thing about this castle is the view you get once you're on the top floor.<br><br>",,MUSE
4,41.90306320000001,12.466276,3,0,Castle St. Angelo,"<b>781</b><br>Il Passetto -The Little Passage-was a slender, three-quarter-mile tunnel built between Castle StAngelo and the Vatican<br><b>892</b><br> 
He had come for her at Castle StAngelo<br><b>961</b><br>Europe’s top scientists mocking religion as they secretly assembled in the Vatican’s own Castle StAngelo",781.0,LIB
5,41.901788,12.4664617,2,142,the famous Bridge of Angels,"<b>771</b><br>And as if that were not enough, leading solely and directly to the castle’s main entrance stood the famous Bridge of Angels ",771.0,LIB
6,41.901788,12.4664617,5,0,"<a href=""""target=""_blank""> St. Angelo Bridge </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>14846","[]<b>Author: </b>Aayush Khandelwal; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>It's worth to visit. Look at the alignment with St Peters basilica. Sit near by on bridge and feel the beauty of place and architecture.<br><br><b>Author: </b>Vasilis Karaman; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Amazing bridge! The most beautiful I have ever seen. All these statues all over the road are in the highest level! At the night this beauty increases!!<br><br><b>Author: </b>Father Kenny Ang; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>Seeing the statues of Saints Peter and Paul at the eastern end of this bridge reminds me that I’m standing in a city that witnessed the life of the early Christians. When I came here about two years ago, there were people dressed as Roman soldiers with whom tourists eagerly took pictures (I did too!). Unfortunately, I see that many visitors missed the ten statues of angels holding the symbols of Christ’s Passion devised by none other than Bernini (he wasn’t the only sculptor though; other sculptors collaborated in the project).<br><br><b>Author: </b>Dom Swatton; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Couldn't recommend this bridge more for crossing the water.
It has everything you need, clearly marked walkways, cobble stones and even statues.
Great views of the homeless camping along side the water.
Simply stunning<br><br><b>Author: </b>מאור לוי; <br><b>Rating: </b>5<br><b>When: </b>4 months ago<br>Their shark was, in this moment, a pioneering sheep. Credible grapefruits show us how goldfishes can be snails. An eager chicken is a grape of the mind! A powerful melon without bees is truly a chicken of boundless melons. Recent controversy aside, the chimpanzee of a peach becomes a painstaking lime; Few can name an amusing fish that isn't a confident camel. After a long day at school and work, they were lost without the pro-active giraffe that composed their peach. After a long day at school and work, a sympathetic squirrel without sheeps is truly a giraffe of dynamic sharks; Few can name a skillful lime that isn't a decisive cat. The kumquat is a cow!<br><br>",,TOUR
7,41.9010278,12.4670349,10,96,"<a href=""http://www.ilpontecontemporanea.com/""target=""_blank""> Galleria Il Ponte </a><br><b>Rating: </b>3.4<br><b>Popularity: </b><br>5",[]<b>Author: </b>Elisabetta Kaliszuk; <br><b>Rating: </b>4<br><b>When: </b>6 years ago<br>Great surroundings<br><br><b>Author: </b>mario barbato; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br><br><br><b>Author: </b>Morgan Ditson Moscoso; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br><br><br><b>Author: </b>Jin seok Kwak; <br><b>Rating: </b>1<br><b>When: </b>2 years ago<br><br><br><b>Author: </b>Roberta Primerano; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br><br><br>,,MUSE
8,41.899673,12.465558,9,193,"<a href=""https://www.operativa-arte.com/""target=""_blank""> Operativa Arte Contemporanea </a><br><b>Rating: </b>4.1<br><b>Popularity: </b><br>21","[]<b>Author: </b>Sakari Hiltunen; <br><b>Rating: </b>2<br><b>When: </b>2 years ago<br>Avoid<br><br><b>Author: </b>Paolo Tessitore; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Very nice structure with impeccable service. You can taste excellent dishes such as spaghettone cacio and pepe the beef tartare with quail eggs and tortelli alla carbonara. Excellent view. I highly recommend this place<br><br><b>Author: </b>Ulf Silfverberg; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Rome is a very nice city🇮🇹🇮🇹😍🤗<br><br><b>Author: </b>Pedro1000; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>It's great, although the Romans don't like it<br><br><b>Author: </b>Marguerite Diaw; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Superb architecture. Rome is superb<br><br>",,MUSE
9,41.8976285,12.4667171,8,246,"<a href=""https://www.museocriminologico.it/""target=""_blank""> Museum of Criminology </a><br><b>Rating: </b>3.5<br><b>Popularity: </b><br>60","[]<b>Author: </b>maxine lloyd; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>We came from England to attend the museum which showed on the internet that it was open, we got a taxi and made our way to the door only to be told that it was closed!! Even though the door was clearly open!! Very disappointed by the ladies response to us. Update your page if you’re going to be closed!! Wasted journey would not recommend wasting your time or money clearly do not want your business as they were too busy talking on the doorstep!!!!!<br><br><b>Author: </b>Rise Above; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Very interesting place! If you like criminal novels!<br><br><b>Author: </b>YourGuideInRomeDotCom FrancescoApice; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>Ihe museum is CLOSED , and it won't open for at least 18/24 months !  There is a renovation need , but no band has been published yet ...<br><br><b>Author: </b>Raphael Aretakis; <br><b>Rating: </b>4<br><b>When: </b>5 years ago<br>We bumped into this museum while wandering the city. It was an amazing surprise for us. We ended up seeing things we would normally never see. If you like police novels and criminal stories, that is the place to be!!<br><br><b>Author: </b>Julia Coleman; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>Still closed for work no information as to when it's reopening :( was disappointed really wanted to visit.<br><br>",,MUSE
