,LAT,LON,order,Distance [m],lugares,quotes,Position_book,Type
0,41.89881949999999,12.4544592,0,0,"<a href=""http://www.starhotels.com/en/our-hotels/michelangelo-rome/""target=""_blank""> Starhotels Michelangelo </a><br><b>Rating: </b>4.4<br><b>Popularity: </b>947","[]<b>Author: </b>David St; <br><b>Rating: </b>5<br><b>When: </b>4 months ago<br>Great hotel near the Vatican. The hotel was close to public transport and where the locals ate. So getting an authentic Local experience and food was  simple.<br><br><b>Author: </b>Amanda Rose; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Overall we enjoyed our experience. Rooms were clean and nice. Staff met accommodations. We only ate there for morning breakfast which was the same each morning. Not many additional amenities to the hotel. Very close to Vatican but far from other tourists stops<br><br><b>Author: </b>M G; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Elegant hotel located on a 5 minute walk from St. Peter's square. We received a room upgrade upon arrival, which was a nice gesture. If possible get a room with balcony as you can see the Dome from there. The hotel is spotlessly clean and the room was spacious and well-equipped as compared to other Rome hotels we have visited.  The hotel's staff was courteous and welcoming (apart for some of the waitresses at the restaurant, who were not very attentive - e.g. they would not ask if you need anything like espresso). The hotel is in a very convenient and quiet location. One thing that could be improved is the breakfast - while the variety was satisfactory, it was one and the same each morning. The New Year's buffet dinner was a bit of a disappointment - the mood was not particularly festive and it closed before the start of the new year. Food was also a bit on the bland side.<br><br><b>Author: </b>Bob P.; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Great location near everything! Friendly staff with good english. That's important to me since I'm totally ignorant of other languages. I might have been "" put on the elevator"" a bit due to a ""reservation foul-up"" that wouldn't make the room price I had reserved available for 2 days. They gave me an ""upgraded"" room for the first 2 days for the original price but said I would either have to move to the cheaper room after that or pay the upgraded price to stay in the original room. I decided to stay put. Who wants to pack up and move? Long story short it might have been a simple bait and switch type of thing, but I'm not sure. Oh, the room is nice but I don't know what the ""upgrade might be"". Recommend none the less.<br><br><b>Author: </b>Kate Heltemes; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>This was our favorite hotel of our European vacation. Very clean and spacious, although I think we had one of the better rooms. Bathroom was great. We had a balcony in the room and a balcony in the bathroom. We did some sink laundry and let it dry in the balcony. This was our plan so we wouldn't have to pack as much clothing.

It was easy to catch an uber or taco from this hotel. Walking distance to the subway which was easy to use. We were able to travel to many destinations by walking it taking the subway. I recommend getting a subway ticket that includes unlimited rides for x amount of time. I think we did 48 hours.

Breakfast had many options and was very good. While Rome itself was very dirty with trash pretty much all over this hotel was very clean inside and out. I would definitely return to this hotel.<br><br>",,HOTEL
1,41.8974807,12.4613848,15,592,"<a href=""http://060608.it/""target=""_blank""> Fontana di piazza S. Onofrio </a><br><b>Rating: </b>3.8<br><b>Popularity: </b><br>4",[]<b>Author: </b>Roberto Michetti; <br><b>Rating: </b>4<br><b>When: </b>3 years ago<br>Beautiful fountain dating back to 1924 and obtained from various elements kept in the municipal warehouses ... it is particularly harmonious with the garden that houses it.<br><br><b>Author: </b>Reis Quarteu; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Bonita.<br><br><b>Author: </b>المنطقة الصناعية للرخام والجرانيت قناة اعلامية; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>Rome<br><br><b>Author: </b>paola mostarda; <br><b>Rating: </b>3<br><b>When: </b>2 years ago<br><br><br>,,PRK
2,41.8985622,12.466014,16,401,"<a href=""""target=""_blank""> Fontana del Putto </a><br><b>Rating: </b>4.0<br><b>Popularity: </b><br>2","[]<b>Author: </b>Stefano Manzo; <br><b>Rating: </b>4<br><b>When: </b>9 months ago<br>The Fontana del Putto, of the Renaissance type, is located in the V (Ponte) district, in Via Giulia, leaning against the left corner of the 16th century Palazzo Sacchetti, built on a project by Antonio da Sangallo the Younger to use it as his home.

History:

The fountain was built in a later period, but always in the 16th century and is attributed to Nanni di Baccio Bigio, who did some restoration work on the palace.

Description of the work:

The non-functioning fountain (mute) is quite graceful inside a niche, decorated with a valve there is a Putto embracing the tails of two dolphins in the shape of volutes under him, who have their mouths open, from which a time the water poured out on a pan.

Two niches frame the niche, adorned with bas-reliefs depicting masks and which have human figures as capitals which are surmounted by a broken lintel above which has two stars on the sides with eight points on the sides, probably heraldic symbols.

NOTE on the conservation status of the work:

It is not in good condition and a restoration activity is required that would require the integration of the deficiencies and a cleaning of the incrustations.<br><br><b>Author: </b>Paolo Emilio Capaldi; <br><b>Rating: </b>4<br><b>When: </b>4 years ago<br>Pretty fountain in Via Giulia, leaning against the left corner of Palazzo Sacchetti, corner via the mullet.
Made in the second half of the fifteenth century, perhaps by Sangallo the Younger.
At the center is a child supported by two dolphins and below, was a pan to collect water.
The frame shows two women and two faces of masks.
At the center, above the Putto, there is a shell; close the top frame the stars, the Chigi family crest.<br><br>",,PRK
3,41.8976285,12.4667171,10,119,"<a href=""https://www.museocriminologico.it/""target=""_blank""> Museum of Criminology </a><br><b>Rating: </b>3.5<br><b>Popularity: </b><br>60","[]<b>Author: </b>maxine lloyd; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>We came from England to attend the museum which showed on the internet that it was open, we got a taxi and made our way to the door only to be told that it was closed!! Even though the door was clearly open!! Very disappointed by the ladies response to us. Update your page if you’re going to be closed!! Wasted journey would not recommend wasting your time or money clearly do not want your business as they were too busy talking on the doorstep!!!!!<br><br><b>Author: </b>Rise Above; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Very interesting place! If you like criminal novels!<br><br><b>Author: </b>YourGuideInRomeDotCom FrancescoApice; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>Ihe museum is CLOSED , and it won't open for at least 18/24 months !  There is a renovation need , but no band has been published yet ...<br><br><b>Author: </b>Raphael Aretakis; <br><b>Rating: </b>4<br><b>When: </b>5 years ago<br>We bumped into this museum while wandering the city. It was an amazing surprise for us. We ended up seeing things we would normally never see. If you like police novels and criminal stories, that is the place to be!!<br><br><b>Author: </b>Julia Coleman; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>Still closed for work no information as to when it's reopening :( was disappointed really wanted to visit.<br><br>",,MUSE
4,41.899673,12.465558,11,246,"<a href=""https://www.operativa-arte.com/""target=""_blank""> Operativa Arte Contemporanea </a><br><b>Rating: </b>4.1<br><b>Popularity: </b><br>21","[]<b>Author: </b>Sakari Hiltunen; <br><b>Rating: </b>2<br><b>When: </b>a year ago<br>Avoid<br><br><b>Author: </b>Paolo Tessitore; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Very nice structure with impeccable service. You can taste excellent dishes such as spaghettone cacio and pepe the beef tartare with quail eggs and tortelli alla carbonara. Excellent view. I highly recommend this place<br><br><b>Author: </b>Ulf Silfverberg; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Rome is a very nice city🇮🇹🇮🇹😍🤗<br><br><b>Author: </b>Pedro1000; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>It's great, although the Romans don't like it<br><br><b>Author: </b>Marguerite Diaw; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Superb architecture. Rome is superb<br><br>",,MUSE
5,41.9010278,12.4670349,12,193,"<a href=""http://www.ilpontecontemporanea.com/""target=""_blank""> Galleria Il Ponte </a><br><b>Rating: </b>3.4<br><b>Popularity: </b><br>5",[]<b>Author: </b>Elisabetta Kaliszuk; <br><b>Rating: </b>4<br><b>When: </b>6 years ago<br>Great surroundings<br><br><b>Author: </b>mario barbato; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br><br><br><b>Author: </b>Morgan Ditson Moscoso; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br><br><br><b>Author: </b>Jin seok Kwak; <br><b>Rating: </b>1<br><b>When: </b>2 years ago<br><br><br><b>Author: </b>Roberta Primerano; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br><br><br>,,MUSE
6,41.901788,12.4664617,2,96,the famous Bridge of Angels,"<b>771</b><br>And as if that were not enough, leading solely and directly to the castle’s main entrance stood the famous Bridge of Angels ",771.0,LIB
7,41.901788,12.4664617,5,0,"<a href=""""target=""_blank""> St. Angelo Bridge </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>14830","[]<b>Author: </b>Aayush Khandelwal; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>It's worth to visit. Look at the alignment with St Peters basilica. Sit near by on bridge and feel the beauty of place and architecture.<br><br><b>Author: </b>Vasilis Karaman; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Amazing bridge! The most beautiful I have ever seen. All these statues all over the road are in the highest level! At the night this beauty increases!!<br><br><b>Author: </b>Father Kenny Ang; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>Seeing the statues of Saints Peter and Paul at the eastern end of this bridge reminds me that I’m standing in a city that witnessed the life of the early Christians. When I came here about two years ago, there were people dressed as Roman soldiers with whom tourists eagerly took pictures (I did too!). Unfortunately, I see that many visitors missed the ten statues of angels holding the symbols of Christ’s Passion devised by none other than Bernini (he wasn’t the only sculptor though; other sculptors collaborated in the project).<br><br><b>Author: </b>Dom Swatton; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Couldn't recommend this bridge more for crossing the water.
It has everything you need, clearly marked walkways, cobble stones and even statues.
Great views of the homeless camping along side the water.
Simply stunning<br><br><b>Author: </b>מאור לוי; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>Their shark was, in this moment, a pioneering sheep. Credible grapefruits show us how goldfishes can be snails. An eager chicken is a grape of the mind! A powerful melon without bees is truly a chicken of boundless melons. Recent controversy aside, the chimpanzee of a peach becomes a painstaking lime; Few can name an amusing fish that isn't a confident camel. After a long day at school and work, they were lost without the pro-active giraffe that composed their peach. After a long day at school and work, a sympathetic squirrel without sheeps is truly a giraffe of dynamic sharks; Few can name a skillful lime that isn't a decisive cat. The kumquat is a cow!<br><br>",,TOUR
8,41.90306319999999,12.466276,4,142,"<a href=""http://castelsantangelo.beniculturali.it/""target=""_blank""> Castel Sant'Angelo </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>54036","[]<b>Author: </b>Ghazzal Mehdi; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Surely a five star place. Perhaps the most iconic in Rome? To be honest, Rome has so many iconic places that I lost the count...
Anyway, near to. Vetican, great bridges.. Simply outstanding...<br><br><b>Author: </b>Marcos Chavarria; <br><b>Rating: </b>4<br><b>When: </b>a month ago<br>Greater sight from the outside, I hope the pictures make sense of the very nice place this is. The architecture is different from other landmarks as it was intended for a different purpose in the religious history. Prepare to walk a lot. I would recommend the walking tour if possible.<br><br><b>Author: </b>Marcel van Poeijer; <br><b>Rating: </b>4<br><b>When: </b>3 months ago<br>This huge Castle is definitely worth a visit. Even though I did not go in (entrance fee = 15EU), I still loved the outside area and the little park next to it. When you go inside, it is recommended to go before sunrise, as the sunrise view on top of the terrace should be lovely.<br><br><b>Author: </b>Ken Saberi; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>Great place to visit with spectacular views all around Rome. Interesting artefacts and some Papal history to see. Some of the rooms are stunning. There are a lot of stairs so people with mobility issues may struggle although there is a lift to the second level which can be used on request. This does mean that you will lose out on the top terrace which provides the best views. All the staff were extremely helpful and kind.<br><br><b>Author: </b>Rich; <br><b>Rating: </b>3<br><b>When: </b>7 months ago<br>A fine visit. The best thing about this castle is the view you get once you're on the top floor.<br><br>",,TOUR
9,41.90306319999999,12.466276,8,0,"<a href=""http://castelsantangelo.beniculturali.it/""target=""_blank""> Castel Sant'Angelo </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>54036","[]<b>Author: </b>Ghazzal Mehdi; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Surely a five star place. Perhaps the most iconic in Rome? To be honest, Rome has so many iconic places that I lost the count...
Anyway, near to. Vetican, great bridges.. Simply outstanding...<br><br><b>Author: </b>Marcos Chavarria; <br><b>Rating: </b>4<br><b>When: </b>a month ago<br>Greater sight from the outside, I hope the pictures make sense of the very nice place this is. The architecture is different from other landmarks as it was intended for a different purpose in the religious history. Prepare to walk a lot. I would recommend the walking tour if possible.<br><br><b>Author: </b>Marcel van Poeijer; <br><b>Rating: </b>4<br><b>When: </b>3 months ago<br>This huge Castle is definitely worth a visit. Even though I did not go in (entrance fee = 15EU), I still loved the outside area and the little park next to it. When you go inside, it is recommended to go before sunrise, as the sunrise view on top of the terrace should be lovely.<br><br><b>Author: </b>Ken Saberi; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>Great place to visit with spectacular views all around Rome. Interesting artefacts and some Papal history to see. Some of the rooms are stunning. There are a lot of stairs so people with mobility issues may struggle although there is a lift to the second level which can be used on request. This does mean that you will lose out on the top terrace which provides the best views. All the staff were extremely helpful and kind.<br><br><b>Author: </b>Rich; <br><b>Rating: </b>3<br><b>When: </b>7 months ago<br>A fine visit. The best thing about this castle is the view you get once you're on the top floor.<br><br>",,MUSE
